Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),Total Water Consumption (Cubic Meters),zscore,Total_Percentage,Per Capita Water Use (m³ per Day),Agricultural Water Use Ratio,Industrial Water Use Ratio,Household Water Use Ratio,Water Stress Index,Water Stress Normalized,Water Scarcity Level
Saudi Arabia,2021,468.4475,295.705625,51.2825,30.130625,26.5775,1269.851875,2.53875,468447500000.0,0.3414875043586107,107.990625,0.29570562499999997,0.512825,0.30130625,0.265775,0.368899325364228,0.3990281559007848,Low Stress
Saudi Arabia,2022,586.4778571,278.3685714,44.12714286,27.60285714,26.625,1267.151429,2.165714286,586477857100.0,0.888215578359694,98.355,0.2783685714,0.4412714286,0.27602857140000003,0.26625,0.4628317055703688,0.5371315200017474,Moderate Stress
Saudi Arabia,2023,604.98,268.15,46.628,34.144,23.651,1506.594,2.485,604980000000.0,1.080980750981751,104.42299999999999,0.26815,0.46628000000000003,0.34143999999999997,0.23651,0.40155476525195244,0.4470395668199417,Moderate Stress
Saudi Arabia,2024,555.2485714,252.7157143,39.88,24.56142857,29.47714286,1532.972857,2.875714286,555248571400.0,0.5628522579399782,93.91857143,0.2527157143,0.39880000000000004,0.2456142857,0.2947714286,0.3622037851906989,0.38918408913266667,Low Stress
South Africa,2000,564.89625,222.86875,59.77125,28.7325,24.2925,1307.8325,2.93875,564896250000.0,0.6633669086365276,112.79625,0.22286875,0.5977125,0.287325,0.242925,0.4319331795164901,0.4917031982192347,Moderate Stress
South Africa,2001,483.8183333,222.9291667,55.9325,24.05083333,24.9725,1399.233333,2.1775,483818333300.0,0.18134598180992406,104.95583332999999,0.2229291667,0.559325,0.2405083333,0.249725,0.34577387622883343,0.36502814105036907,Low Stress
South Africa,2002,552.5666667,346.8416667,45.35916667,33.62,19.69166667,1536.120833,2.525,552566666700.0,0.5349107473135853,98.67083334,0.3468416667,0.4535916667,0.3362,0.1969166667,0.3597156257693955,0.3855258917597543,Low Stress
South Africa,2003,438.2535714,303.6492857,51.80285714,26.57928571,27.45,1831.347143,2.967142857,438253571400.0,0.6560639234347532,105.83214285000001,0.3036492857,0.5180285714,0.2657928571,0.27449999999999997,0.23930666180639026,0.20849553274288057,Low Stress
South Africa,2004,646.9521429,326.5971429,54.74285714,23.07857143,22.61785714,1172.892143,2.734285714,646952142900.0,1.518268875668982,100.43928571,0.32659714289999997,0.5474285714,0.2307857143,0.22617857140000003,0.5515870719751254,0.6676234191275945,Moderate Stress
South Africa,2005,429.7353846,253.5384615,52.69076923,26.68307692,25.66,1368.123846,2.131538462,429735384600.0,0.7448109273793037,105.03384615,0.25353846150000003,0.5269076923,0.26683076920000004,0.2566,0.31410561686825533,0.31846812475652325,Low Stress
South Africa,2006,448.46625,300.90625,54.63875,24.47625,28.56,1211.6925,2.165,448466250000.0,0.5496628020131588,107.67500000000001,0.30090625,0.5463875,0.2447625,0.28559999999999997,0.3701155614976572,0.4008163177806297,Low Stress
South Africa,2007,502.8681818,216.2763636,56.73272727,26.29181818,23.29,1805.447273,2.516363636,502868181800.0,0.01712547927291845,106.31454545,0.2162763636,0.5673272726999999,0.2629181818,0.2329,0.27852831224720015,0.266160864544126,Low Stress
South Africa,2008,620.5025,270.22875,49.76625,27.30625,26.83375,1197.59625,2.8375,620502500000.0,1.242702417936658,103.90624999999999,0.27022875,0.4976625,0.2730625,0.2683375,0.5181232823666574,0.6184235382094898,Moderate Stress
South Africa,2009,420.5491667,255.0675,43.34833333,37.56166667,22.66166667,1195.989167,2.870833333,420549166700.0,0.8405178348876944,103.57166667,0.2550675,0.43348333330000005,0.3756166667,0.2266166667,0.3516329230263003,0.37364235982540067,Low Stress
South Africa,2010,488.0433333,242.8533333,51.50888889,31.59666667,26.26444444,1576.416667,2.123333333,488043333300.0,0.13732768302529053,109.37,0.2428533333,0.5150888889,0.3159666667,0.2626444444,0.30959031550254473,0.3118295374326865,Low Stress
South Africa,2011,372.46125,274.66375,41.35125,29.61,29.3425,1562.10625,1.3,372461250000.0,1.3415233461850165,100.30375000000001,0.27466375,0.4135125,0.2961,0.293425,0.23843528569199438,0.20721439867035726,Low Stress
South Africa,2012,427.9308333,246.64,54.65916667,30.53416667,23.32916667,1819.49,2.869166667,427930833300.0,0.7636117033072557,108.52250000999999,0.24664,0.5465916666999999,0.3053416667,0.23329166669999998,0.23519273714062733,0.20244706644453964,Low Stress
South Africa,2013,661.917,259.638,60.728,31.781,23.328,1845.411,2.256,661917000000.0,1.6741807220825087,115.837,0.259638,0.60728,0.31781,0.23328,0.35868269995139296,0.38400724047017953,Low Stress
South Africa,2014,514.5023077,269.4923077,49.32384615,34.04076923,28.53846154,1781.412308,2.616153846,514502307700.0,0.1383359952407873,111.90307692,0.26949230770000004,0.4932384615,0.3404076923,0.2853846154,0.288817083720295,0.28128785216843755,Low Stress
South Africa,2015,524.78,268.3257143,56.29,33.03428571,17.94714286,1429.378571,3.175714286,524780000000.0,0.2454144639929605,107.27142857,0.2683257143,0.5629,0.3303428571,0.17947142859999998,0.3671385668198883,0.3964394141079209,Low Stress
South Africa,2016,557.4922222,276.4855556,51.85111111,28.98,27.72111111,1439.022222,2.603333333,557492222200.0,0.5862278061725903,108.55222221999999,0.2764855556,0.5185111111,0.2898,0.27721111109999996,0.38741043305445216,0.42624397050747176,Low Stress
South Africa,2017,565.166,271.1633333,45.33133333,27.15266667,24.33666667,1106.37,2.795333333,565166000000.0,0.6661773077127777,96.82066667,0.2711633333,0.4533133333,0.2715266667,0.24336666669999998,0.5108291078029955,0.6076993338044626,Moderate Stress
South Africa,2018,545.2209091,302.4,42.97272727,26.96272727,20.84,1396.296364,2.872727273,545220909100.0,0.45837873480795266,90.77545454,0.3024,0.4297272727,0.2696272727,0.2084,0.39047649421509195,0.43075182349591307,Low Stress
South Africa,2019,413.9891667,277.0641667,47.6025,24.87416667,25.8675,1802.118333,2.76,413989166700.0,0.908863406491765,98.34416666999999,0.2770641667,0.476025,0.2487416667,0.258675,0.22972363086214717,0.19440615473734935,Low Stress
South Africa,2020,467.1546154,296.5569231,39.69,30.16769231,28.40153846,1696.116154,2.214615385,467154615400.0,0.3549574642679245,98.25923077,0.2965569231,0.3969,0.3016769231,0.28401538460000003,0.2754260752120636,0.2615998242526872,Low Stress
South Africa,2021,406.2183333,281.5475,46.12083333,27.27,26.88833333,1598.958333,2.69,406218333300.0,0.9898240849312474,100.27916666,0.2815475,0.46120833330000005,0.2727,0.26888333329999997,0.2540518567096395,0.2301745428562638,Low Stress
South Africa,2022,442.7411111,268.5388889,46.31222222,20.35555556,25.66555556,1790.444444,2.933333333,442741111100.0,0.6093103463170001,92.33333334,0.2685388889,0.46312222220000004,0.2035555556,0.25665555560000003,0.2472800050198039,0.22021827966452215,Low Stress
South Africa,2023,538.969,326.672,50.207,34.791,19.434,1243.572,2.006,538969000000.00006,0.39324301818353413,104.43199999999999,0.326672,0.50207,0.34790999999999994,0.19434,0.4334039364025566,0.49386556729041853,Moderate Stress
South Africa,2024,509.7363636,274.9863636,58.00909091,27.64636364,23.33454545,1101.151818,2.624545455,509736363600.0,0.08868185290122253,108.99000000000001,0.2749863636,0.5800909090999999,0.2764636364,0.2333454545,0.4629119756854454,0.5372495365249582,Moderate Stress
South Korea,2000,447.87625,271.56625,50.31125,28.5325,21.63375,1867.5875,2.53875,447876250000.0,0.5558097360446221,100.47749999999999,0.27156625,0.5031125,0.285325,0.2163375,0.2398154035620821,0.20924350642102524,Low Stress
South Korea,2001,377.975,285.6383333,57.63833333,29.36,32.66,1303.765,3.048333333,377975000000.0,1.2840781639545369,119.65833333,0.2856383333,0.5763833333,0.29359999999999997,0.32659999999999995,0.2899103749525413,0.2828952552469494,Low Stress
South Korea,2002,489.724375,254.403125,51.04375,22.389375,25.184375,1301.13125,1.9525,489724375000.0,0.11981369584895195,98.6175,0.254403125,0.5104375,0.22389375,0.25184375,0.376383531638334,0.4100317529757368,Low Stress
South Korea,2003,615.355,266.09,47.99875,26.0825,18.51,1228.69375,2.7175,615355000000.0,1.1890730231452011,92.59125,0.26609,0.4799875,0.260825,0.18510000000000001,0.5008204851697179,0.5929842328707986,Moderate Stress
South Korea,2004,515.9523077,313.8392308,48.87923077,25.21153846,25.64615385,1530.723077,3.377692308,515952307700.0,0.15344286701302898,99.73692308000001,0.3138392308,0.4887923077,0.2521153846,0.25646153850000003,0.3370644340916277,0.3522231503118063,Low Stress
South Korea,2005,508.275,230.87875,41.505,30.0675,24.47875,1712.5775,3.17625,508275000000.0,0.07345658909582858,96.05125000000001,0.23087875,0.41505000000000003,0.30067499999999997,0.24478750000000002,0.29678948835892094,0.2930092191576707,Low Stress
South Korea,2006,445.814,276.184,51.576,23.241,27.735,1364.556,2.39,445814000000.0,0.5772953541910391,102.552,0.27618400000000004,0.51576,0.23241,0.27735,0.3267099334875227,0.33699952493497526,Low Stress
South Korea,2007,494.9927273,271.0418182,53.44818182,27.14909091,25.5,1545.437273,2.439090909,494992727300.0,0.06492519747164702,106.09727273,0.2710418182,0.5344818182000001,0.2714909091,0.255,0.32029299147102946,0.3275650649779966,Low Stress
South Korea,2008,509.604,276.073,55.399,28.229,23.547,1334.906,2.643,509604000000.0,0.087302818465007,107.175,0.27607299999999996,0.55399,0.28229,0.23547,0.38175272266361826,0.41792576504553824,Low Stress
South Korea,2009,437.711,281.476,53.947,31.331,26.484,1042.238,1.718,437711000000.0,0.6617167210672258,111.762,0.281476,0.53947,0.31331,0.26484,0.4199722136402626,0.47411767955379963,Moderate Stress
South Korea,2010,605.089,231.141,51.018,25.201,21.259,1282.538,2.503,605089000000.0,1.0821163709977337,97.478,0.23114099999999999,0.51018,0.25201,0.21259,0.47179030952689127,0.5503028390008913,Moderate Stress
South Korea,2011,397.736,299.139,44.632,22.05,20.249,1682.943,2.658,397736000000.0,1.0781975480295314,86.931,0.299139,0.44632,0.2205,0.20248999999999998,0.2363336132002094,0.20412443075176534,Low Stress
South Korea,2012,563.1541667,276.3675,46.965,27.2075,28.70333333,1405.616667,2.353333333,563154166700.0,0.6452169575815878,102.87583333,0.2763675,0.46965,0.272075,0.28703333329999997,0.4006456240320036,0.4457029088896066,Moderate Stress
South Korea,2013,477.4833333,279.4833333,49.165,27.12666667,25.85333333,1768.771667,2.446666667,477483333300.0,0.2473473836562329,102.145,0.2794833333,0.49165,0.2712666667,0.2585333333,0.2699519345591146,0.25355151079491034,Low Stress
South Korea,2014,502.602,278.1866667,43.182,22.04933333,26.644,1642.040667,2.618666667,502602000000.0,0.01435225560346689,91.87533332999999,0.2781866667,0.43182000000000004,0.22049333329999998,0.26644,0.3060837713101535,0.30667406763329286,Low Stress
South Korea,2015,283.8375,313.855,51.96,23.1075,25.3075,1203.24,2.995,283837500000.0,2.264852744271336,100.375,0.313855,0.5196000000000001,0.23107500000000003,0.253075,0.23589433529470427,0.20347858576846622,Low Stress
South Korea,2016,469.8236364,262.6663636,59.67090909,25.90545455,28.73272727,1444.103636,1.889090909,469823636400.0,0.3271501828855667,114.30909091000001,0.2626663636,0.5967090909,0.2590545455,0.2873272727,0.3253392794587493,0.33498433132467037,Low Stress
South Korea,2017,485.455,360.4583333,54.31,18.845,19.0,2071.396667,2.231666667,485455000000.0,0.16429431700247796,92.155,0.3604583333,0.5431,0.18844999999999998,0.19,0.23436119587036103,0.2012244992471521,Low Stress
South Korea,2018,446.3971429,268.315,47.94642857,24.365,23.69357143,1402.076429,2.462857143,446397142900.0,0.5712198610771131,96.005,0.26831499999999997,0.4794642857,0.24364999999999998,0.2369357143,0.3183828881699287,0.324756750197902,Low Stress
South Korea,2019,600.34375,275.17125,46.56375,17.73125,21.60125,1257.9625,3.30125,600343750000.0,1.0326778308065416,85.89625000000001,0.27517125,0.4656375,0.17731249999999998,0.2160125,0.4772350129673976,0.5583078726220542,Moderate Stress
South Korea,2020,625.29875,298.00125,42.5325,22.57125,26.3875,1509.50625,2.20625,625298750000.0,1.292672303272942,91.49125,0.29800125000000005,0.425325,0.22571249999999998,0.26387499999999997,0.4142405836345494,0.4656907943430354,Moderate Stress
South Korea,2021,444.8046667,218.1326667,53.15466667,25.09266667,21.27266667,1574.864,3.334,444804666700.0,0.5878111257348692,99.52000000999999,0.21813266669999998,0.5315466667,0.2509266667,0.21272666669999998,0.282440049870973,0.27191206688923614,Low Stress
South Korea,2022,583.542,273.862,51.014,18.78,26.412,1080.514,2.768,583542000000.0,0.857628256462229,96.20600000000002,0.27386200000000005,0.51014,0.18780000000000002,0.26411999999999997,0.5400596382832615,0.650675297842863,Moderate Stress
South Korea,2023,295.234,284.19,54.844,18.288,26.738,1389.482,2.456,295234000000.0,2.146117941407648,99.87,0.28419,0.54844,0.18288000000000001,0.26738,0.21247774350441387,0.16905052065480616,Low Stress
South Korea,2024,560.786875,286.490625,53.23125,29.17625,27.636875,1174.268125,1.951875,560786875000.0,0.6205532526440767,110.044375,0.286490625,0.5323125000000001,0.2917625,0.27636875,0.4775628862445704,0.55878992580198,Moderate Stress
Spain,2000,529.145,279.5625,56.79666667,24.39083333,20.54916667,1787.784167,3.799166667,529145000000.0,0.290891357293535,101.73666667,0.2795625,0.5679666667,0.2439083333,0.20549166670000002,0.29597812183779115,0.2918163137310115,Low Stress
Spain,2001,364.055,283.69,43.61,28.25,33.595,2280.9,2.145,364055000000.0,1.429104132968053,105.455,0.28369,0.4361,0.2825,0.33594999999999997,0.15961024157130957,0.09132247998818059,No Stress
Spain,2002,456.5171429,261.0685714,49.28428571,26.34571429,29.23571429,2238.761429,1.991428571,456517142900.0,0.46578431463912606,104.86571429,0.2610685714,0.4928428571,0.2634571429,0.29235714290000003,0.20391504739471727,0.15646128214165267,Low Stress
Spain,2003,563.675,304.28625,48.2075,25.1475,28.15375,1316.04875,3.16625,563675000000.0,0.6506432761180101,101.50875,0.30428625,0.48207500000000003,0.251475,0.2815375,0.4283086017900173,0.48637419051845265,Moderate Stress
Spain,2004,636.2816667,282.6116667,41.66833333,25.62666667,27.36166667,1342.11,2.21,636281666700.0,1.4070981751847387,94.65666667,0.2826116667,0.4166833333,0.2562666667,0.2736166667,0.4740905489862977,0.5536847484860407,Moderate Stress
Spain,2005,425.267,309.966,53.8,27.783,24.804,1442.327,1.945,425267000000.0,0.7913649364698258,106.387,0.309966,0.5379999999999999,0.27783,0.24803999999999998,0.2948478396369201,0.29015452496358995,Low Stress
Spain,2006,585.9822222,178.1466667,48.90777778,23.86888889,22.94444444,1753.675556,3.061111111,585982222200.0,0.8830517901664885,95.72111111,0.17814666669999998,0.48907777780000006,0.2386888889,0.2294444444,0.3341451730881057,0.3479311291324177,Low Stress
Spain,2007,446.908125,233.550625,47.08125,27.878125,26.625,1427.354375,2.585,446908125000.0,0.5658961775856578,101.584375,0.23355062499999998,0.47081249999999997,0.27878125,0.26625,0.3131024312024826,0.3169931986984692,Low Stress
Spain,2008,621.0841667,272.0383333,58.8,21.7775,29.81333333,1418.294167,2.769166667,621084166700.0,1.2487625312132657,110.39083332999999,0.2720383333,0.588,0.217775,0.29813333329999997,0.43790927238580396,0.5004895030868513,Moderate Stress
Spain,2009,448.882,271.046,47.598,31.636,23.797,2202.622,3.278,448882000000.0,0.5453312972274281,103.03099999999999,0.271046,0.47598,0.31636,0.23797000000000001,0.20379438687164664,0.15628388192978038,Low Stress
Spain,2010,298.6333333,266.3722222,45.82555556,18.01,25.22444444,1427.834444,2.175555556,298633333300.0,2.110701877770262,89.06,0.2663722222,0.4582555556,0.1801,0.2522444444,0.20915123217184414,0.1641597427916277,Low Stress
Spain,2011,436.98,270.69,56.84909091,25.43909091,24.02636364,1765.976364,2.990909091,436980000000.0,0.6693326681468866,106.31454546,0.27069,0.5684909091,0.2543909091,0.2402636364,0.24744385536974264,0.22045917938926027,Low Stress
Spain,2012,434.72,284.7633333,47.39444444,26.12333333,23.73555556,1320.36,3.351111111,434720000000.0,0.6928785510470694,97.25333333,0.2847633333,0.4739444444,0.26123333330000004,0.23735555560000002,0.3292435396407041,0.3407245400180953,Low Stress
Spain,2013,456.134,275.082,54.408,38.93,25.206,1576.642,2.416,456134000000.0,0.46977610130170855,118.544,0.275082,0.54408,0.3893,0.25206,0.28930727457469735,0.28200855152574034,Low Stress
Spain,2014,387.3223077,299.06,47.85846154,29.88769231,27.81461538,1360.435385,3.163846154,387322307700.0,1.186692937168618,105.56076923,0.29906,0.4785846154,0.29887692309999997,0.2781461538,0.28470467026260127,0.2752416077122106,Low Stress
Spain,2015,395.4144444,311.2866667,53.37777778,34.61222222,25.69666667,1353.253333,2.32,395414444400.0,1.102384749933896,113.68666667000001,0.3112866667,0.5337777778,0.3461222222,0.2569666667,0.29219543359513744,0.28625484525220596,Low Stress
Spain,2016,408.96,329.2477778,58.02333333,36.02,20.82222222,1788.255556,2.21,408960000000.0,0.9612599419801277,114.86555555,0.3292477778,0.5802333333,0.3602,0.2082222222,0.22869214560964013,0.19288962142818447,Low Stress
Spain,2017,441.78125,311.8475,47.8925,23.11125,25.135,1330.23125,2.79875,441781250000.0,0.6193106901493192,96.13875,0.3118475,0.478925,0.23111249999999997,0.25135,0.33210860893547645,0.34493688625186586,Low Stress
Spain,2018,554.5890909,249.5854545,44.53727273,30.84818182,24.40727273,1757.610909,2.732727273,554589090900.0,0.555981439078052,99.79272728,0.2495854545,0.4453727273,0.3084818182,0.2440727273,0.3155357582615004,0.32057077920979843,Low Stress
Spain,2019,567.2763636,256.2218182,47.78727273,26.05181818,27.46,1469.868182,2.956363636,567276363600.0,0.6881641989527806,101.29909090999999,0.25622181819999995,0.47787272729999997,0.2605181818,0.2746,0.38593689593860464,0.4240775138247008,Low Stress
Spain,2020,475.7216667,238.9544444,47.09777778,27.45166667,21.72777778,1705.807778,2.676666667,475721666700.0,0.2657013639539159,96.27722223,0.2389544444,0.4709777778,0.2745166667,0.21727777780000002,0.2788835136264691,0.2666830966572982,Low Stress
Spain,2021,469.4184615,279.9030769,42.83538462,29.27153846,21.32153846,1415.024615,2.681538462,469418461500.0,0.3313715106508294,93.42846154,0.2799030769,0.4283538462,0.29271538459999996,0.2132153846,0.3317387249125698,0.3443930670941004,Low Stress
Spain,2022,433.9583333,186.265,56.17,31.57333333,21.72333333,2106.236667,2.091666667,433958333300.0,0.7008140001298878,109.46666666,0.186265,0.5617,0.31573333330000003,0.2172333333,0.20603493429734313,0.15957802965857612,Low Stress
Spain,2023,410.89,292.092,51.87,23.788,21.102,1839.922,2.43,410890000000.0,0.9411521747246617,96.76,0.29209199999999996,0.5186999999999999,0.23788,0.21102,0.2233192494029638,0.1849901618437589,Low Stress
Spain,2024,546.9825,278.7425,51.05583333,30.80333333,25.2,1833.629167,2.22,546982500000.0,0.47673192642274353,107.05916666,0.2787425,0.5105583333,0.3080333333,0.252,0.29830595512118613,0.29523879282498877,Low Stress
Turkey,2000,621.2653846,273.5707692,54.79307692,31.21692308,24.73307692,1604.933846,2.746153846,621265384600.0,1.2506505557499104,110.74307692,0.27357076919999995,0.5479307692,0.31216923080000003,0.2473307692,0.3870971916682976,0.4257834297534883,Low Stress
Turkey,2001,372.417,280.582,53.551,27.592,24.749,1160.829,2.492,372417000000.0,1.3419843662373765,105.892,0.280582,0.53551,0.27592,0.24749,0.32081986235698795,0.3283396928713603,Low Stress
Turkey,2002,364.6341667,309.015,48.64666667,25.89583333,27.43333333,1767.645,2.891666667,364634166700.0,1.423070066022086,101.97583333,0.309015,0.4864666667,0.2589583333,0.2743333333,0.20628246435228792,0.15994195883006046,Low Stress
Turkey,2003,326.1133333,205.1316667,53.73833333,35.61833333,23.81666667,1366.376667,1.875,326113333300.0,1.824400611355649,113.17333333,0.20513166670000002,0.5373833333,0.35618333329999996,0.2381666667,0.23867015675553835,0.20755971605648343,Low Stress
Turkey,2004,580.2007143,318.9828571,43.93,28.56,23.22357143,1647.287143,3.05,580200714300.0,0.8228169636178674,95.71357143,0.3189828571,0.4393,0.28559999999999997,0.2322357143,0.3522158943360368,0.3744994689380652,Low Stress
Turkey,2005,250.2157143,218.2342857,44.67428571,31.26571429,23.63428571,1805.707143,1.734285714,250215714300.0,2.6151424031152484,99.57428571,0.21823428569999997,0.4467428571,0.31265714289999996,0.2363428571,0.13856937724923205,0.06038731002768535,No Stress
Turkey,2006,238.5777778,356.6333333,59.27777778,24.08,21.27777778,1528.036667,3.268888889,238577777800.0,2.7363926199421353,104.63555556,0.3566333333,0.5927777778,0.2408,0.2127777778,0.15613354244201524,0.08621088966470826,No Stress
Turkey,2007,507.527619,243.7685714,48.23047619,25.44190476,25.83190476,1585.517619,2.689047619,507527619000.0,0.06566997603927077,99.50428570999999,0.24376857140000002,0.4823047619,0.2544190476,0.2583190476,0.3201021628003744,0.32728450058341246,Low Stress
Turkey,2008,561.0422222,246.1055556,64.07666667,27.33222222,28.31777778,1486.897778,3.05,561042222200.0,0.623213595683939,119.72666666999999,0.2461055556,0.6407666666999999,0.27332222219999996,0.2831777778,0.37732400337207306,0.4114144743545222,Low Stress
Turkey,2009,588.5592308,271.4430769,53.63461538,25.03307692,26.45692308,1445.251538,2.091538462,588559230800.0,0.9099004373914283,105.12461538,0.27144307689999997,0.5363461538,0.25033076919999997,0.2645692308,0.4072365365647513,0.4553931476685037,Moderate Stress
Turkey,2010,559.4483333,294.835,49.48666667,26.29833333,17.395,1073.235,2.63,559448333300.0,0.6066076127656638,93.17999999999999,0.29483499999999996,0.49486666669999996,0.2629833333,0.17395,0.5212729116176793,0.6230542565441295,Moderate Stress
Turkey,2011,656.747,308.302,51.858,32.782,25.348,1727.334,2.3,656747000000.0,1.6203169103152755,109.98799999999999,0.308302,0.5185799999999999,0.32781999999999994,0.25348,0.3802084599735777,0.4156553246278445,Low Stress
Turkey,2012,528.5618182,344.8727273,58.39636364,29.32636364,27.00636364,1696.953636,2.898181818,528561818200.0,0.28481545889870374,114.72909092,0.3448727273,0.5839636363999999,0.2932636364,0.2700636364,0.31147687655504097,0.31460323940169665,Low Stress
Turkey,2013,486.4728571,309.3385714,50.36285714,33.51428571,20.88857143,1671.73,2.2,486472857100.0,0.1536897399733983,104.76571428000001,0.3093385714,0.5036285714000001,0.3351428571,0.2088857143,0.2909996573011192,0.2844967642948866,Low Stress
Turkey,2014,333.6066667,290.3255556,47.01111111,33.99222222,20.02222222,1442.087778,2.124444444,333606666700.0,1.7463310756174062,101.02555555,0.29032555559999995,0.47011111110000003,0.3399222222,0.2002222222,0.23133589493607093,0.1967765736699832,Low Stress
Turkey,2015,519.4166667,283.24,45.15166667,27.74333333,28.62666667,2226.573333,2.785,519416666700.0,0.18953640300338,101.52166667,0.28324,0.45151666669999996,0.2774333333,0.2862666667,0.2332807363681832,0.19963596192170427,Low Stress
Turkey,2016,546.485,245.265,55.77357143,31.12214286,22.05285714,1809.780714,3.039285714,546485000000.0,0.47154870662502685,108.94857143,0.24526499999999998,0.5577357143,0.3112214286,0.2205285714,0.30196199781141,0.30061406164824844,Low Stress
Turkey,2017,600.2933333,321.4033333,42.67166667,24.3225,27.2075,1419.746667,2.67,600293333300.0,1.0321525627913142,94.20166667,0.3214033333,0.4267166667,0.24322500000000002,0.272075,0.42281721609422873,0.47830052266823964,Moderate Stress
Turkey,2018,348.3942857,285.0814286,54.24285714,25.04285714,26.81142857,1612.86,2.267142857,348394285700.0,1.592265790065849,106.09714285,0.28508142859999996,0.5424285714,0.25042857139999997,0.2681142857,0.2160102462085984,0.17424415575777077,Low Stress
Turkey,2019,454.1371429,368.23,57.08714286,37.63714286,25.18714286,1400.244286,2.042857143,454137142900.0,0.49058042141011504,119.91142858,0.36823,0.5708714286,0.37637142859999995,0.2518714286,0.32432708166751983,0.3334961552580405,Low Stress
Turkey,2020,316.5153846,204.3346154,55.45230769,24.12153846,25.9,1310.841538,1.645384615,316515384600.0,1.9243971494849246,105.47384614999999,0.2043346154,0.5545230769,0.2412153846,0.259,0.2414596848089811,0.21166099835752827,Low Stress
Turkey,2021,494.8125,261.5475,51.05916667,27.50666667,25.66083333,1566.1725,2.2025,494812500000.0,0.06680290141023836,104.22666667000001,0.2615475,0.5105916667,0.2750666667,0.2566083333,0.31593742068641867,0.3211613203202487,Low Stress
Turkey,2022,494.2054545,280.7090909,59.33090909,31.51909091,22.01818182,2069.79,2.282727273,494205454500.0,0.07312742453328418,112.86818181999999,0.28070909089999996,0.5933090909,0.31519090909999997,0.2201818182,0.23877081950342788,0.20770771469223276,Low Stress
Turkey,2023,589.718125,231.86,46.844375,32.35125,24.260625,1069.414375,2.419375,589718125000.0,0.9219744139962515,103.45625000000001,0.23186,0.46844375,0.3235125,0.24260625000000002,0.5514402450406559,0.6674075479493451,Moderate Stress
Turkey,2024,543.2171429,289.775,46.73428571,28.23428571,23.02142857,1500.379286,2.782857143,543217142900.0,0.4375024320183315,97.98999999,0.289775,0.4673428571,0.2823428571,0.23021428570000002,0.3620532141230854,0.38896271317127756,Low Stress
UK,2000,511.9777778,303.7622222,60.74888889,30.20222222,26.15,1550.187778,1.718888889,511977777800.0,0.11203409904458857,117.10111111,0.3037622222,0.6074888889000001,0.30202222219999997,0.2615,0.3302682327043866,0.34223108716355166,Low Stress
UK,2001,623.7291667,291.4075,49.29666667,19.98,26.32833333,914.5833333,2.129166667,623729166700.0,1.276319549032285,95.60499999999999,0.29140750000000004,0.4929666667,0.1998,0.2632833333,0.681981776826678,0.859335237367821,Moderate Stress
UK,2002,553.6775,317.26375,44.54625,30.28,25.5775,2245.45,2.48875,553677500000.0,0.5464839998814717,100.40375,0.31726375,0.4454625,0.3028,0.25577500000000003,0.24657752343628228,0.2191854614852063,Low Stress
UK,2003,461.87,312.6483333,40.42833333,34.32166667,24.305,1304.866667,2.078333333,461870000000.0,0.4100154002771737,99.055,0.31264833329999997,0.4042833333,0.3432166667,0.24305,0.3539595360052216,0.3770630447760519,Low Stress
UK,2004,325.1322222,356.4788889,39.73555556,28.57111111,27.27888889,1441.938889,2.441111111,325132222200.0,1.8346223489984232,95.58555556,0.3564788889,0.3973555556,0.2857111111,0.2727888889,0.2254826641269677,0.18817090580739337,Low Stress
UK,2005,366.83,298.6971429,51.12285714,25.17,31.76714286,1276.987143,2.561428571,366830000000.0,1.4001927059556605,108.06,0.2986971429,0.5112285714,0.25170000000000003,0.31767142859999997,0.28726209344458525,0.2790016395999013,Low Stress
UK,2006,416.965,313.617,57.034,31.292,27.559,1848.656,2.26,416965000000.0,0.8778595912650995,115.88499999999999,0.31361700000000003,0.57034,0.31292000000000003,0.27559,0.2255503457647069,0.18827041421800889,Low Stress
UK,2007,413.211875,249.995625,55.030625,26.97875,25.735,1572.255,2.505,413211875000.0,0.916961645141094,107.744375,0.249995625,0.55030625,0.2697875,0.25734999999999997,0.26281479467389196,0.2430581854256894,Low Stress
UK,2008,573.33,313.1222222,50.68222222,28.24,15.20888889,1111.303333,2.558888889,573330000000.0,0.7512342050566241,94.13111110999999,0.3131222222,0.5068222222,0.2824,0.1520888889,0.5159077481143486,0.615166165907699,Moderate Stress
UK,2009,332.8966667,223.7733333,43.24333333,13.27666667,25.45333333,1010.46,4.123333333,332896666700.0,1.7537282335196758,81.97333333,0.2237733333,0.4324333333,0.13276666669999998,0.2545333333,0.3294506132850385,0.34102898846107604,Low Stress
UK,2010,633.4355556,289.0511111,45.75888889,29.08222222,27.09444444,1759.832222,2.584444444,633435555600.0,1.3774458748831861,101.93555555,0.28905111110000004,0.4575888889,0.2908222222,0.2709444444,0.3599408782731108,0.38585706753180415,Low Stress
