Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),CrisisSeverity,MitigationEfforts,Policy,Investment (Million USD),Regulations,consumption_rainfall_ratio,investment_consumption_ratio,groundwater_stress,usage_balance,water_stress_index
Saudi Arabia,2007,537.9625,307.3,51.48625,24.24875,26.18625,1950.20625,1.99875,1,Moderate conservation policies,Water conservation policy level 1,5379.62,"Agriculture, Industry, Household",0.2758490287886217,9.999990705671864,614.215875,101.92125,65.21941638176774
Saudi Arabia,2008,583.41,272.25,52.61111111,38.14444444,27.69888889,894.4111111,2.155555556,2,Moderate conservation policies,Water conservation policy level 2,5834.1,"Agriculture, Industry, Household",0.6522839360554094,10.000000000000002,586.850000121,118.45444444,64.35970259064139
Saudi Arabia,2009,551.8958333,267.9566667,45.89666667,26.05,29.8325,987.2416667,2.529166667,2,Moderate conservation policies,Water conservation policy level 2,5518.96,"Agriculture, Industry, Household",0.5590281001254666,10.000003020497527,677.707069618069,101.77916667,71.09500451326447
Saudi Arabia,2010,572.7577778,320.6788889,38.02333333,22.85888889,30.68888889,1756.57,2.748888889,2,Moderate conservation policies,Water conservation policy level 2,5727.58,"Industry, Household",0.3260660137654634,10.000003879475909,881.5106346340754,91.57111111,88.67340615922708
Saudi Arabia,2011,504.4675,318.685,58.97083333,28.35666667,25.12166667,1518.795,1.96,1,Moderate conservation policies,Water conservation policy level 1,5044.67,"Agriculture, Industry, Household",0.3321498293054691,9.999990088558729,624.6226,112.44916667,67.12768925740501
Saudi Arabia,2012,584.7355556,278.6394444,50.53333333,25.13722222,19.87277778,1455.939444,2.708888889,2,Moderate conservation policies,Water conservation policy level 2,5847.36,"Agriculture, Industry, Household",0.40162079405824513,10.00000760001672,754.8032949722932,95.54333333,77.52251453854042
Saudi Arabia,2013,434.90125,238.0275,49.47875,22.29125,25.55,1062.07625,2.60375,2,Moderate conservation policies,Water conservation policy level 2,4349.01,"Agriculture, Industry, Household",0.4094821346395798,9.999994251568603,619.7641031249999,97.32,65.40854193237779
Saudi Arabia,2014,538.3664286,286.4885714,50.60357143,33.44142857,23.67714286,1353.895,2.182857143,2,Moderate conservation policies,Water conservation policy level 2,5383.66,"Agriculture, Industry, Household",0.3976426743580558,9.99999203887952,625.3636244683556,107.72214286,66.8621765727779
Saudi Arabia,2015,566.239,240.962,41.718,31.754,26.024,1287.384,3.651,2,Moderate conservation policies,Water conservation policy level 2,5662.39,"Agriculture, Industry, Household",0.4398369095778727,10.0,879.7522619999999,99.49600000000001,89.24437262814342
Saudi Arabia,2016,349.9291667,197.7108333,57.19916667,22.4775,25.87916667,1478.1475,2.190833333,2,Moderate conservation policies,Water conservation policy level 2,3499.29,"Agriculture, Industry, Household",0.23673494471965753,9.999995236178751,433.15148388884637,105.55583334,49.1767533129844
Saudi Arabia,2017,616.3827273,247.6345455,55.80272727,23.76090909,29.71090909,1288.09,2.251818182,2,Moderate conservation policies,Water conservation policy level 2,6163.83,"Agriculture, Industry, Household",0.47852458081345256,10.000004424199249,557.6279720482063,109.27454545,60.8527975321926
Saudi Arabia,2018,445.1072727,311.1009091,48.37090909,23.51636364,25.45909091,1747.496364,2.302727273,2,Moderate conservation policies,Water conservation policy level 2,4451.07,"Agriculture, Industry, Household",0.2547114156398897,9.999993873387007,716.380548039664,97.34636364,74.1801888698739
Saudi Arabia,2019,355.0575,293.42375,51.30875,40.28125,27.9975,1502.6775,3.0575,2,Moderate conservation policies,Water conservation policy level 2,3550.57,"Agriculture, Industry, Household",0.2362832344265486,9.999985917773882,897.143115625,119.5875,92.63347303135816
Saudi Arabia,2020,538.07,297.0892308,58.57923077,22.94230769,24.04153846,1385.423846,2.318461538,2,Moderate conservation policies,Water conservation policy level 2,5380.7,"Agriculture, Industry, Household",0.38837934077251335,9.999999999999998,688.789954963805,105.56307692,72.43103738405252
Saudi Arabia,2021,468.4475,295.705625,51.2825,30.130625,26.5775,1269.851875,2.53875,2,Moderate conservation policies,Water conservation policy level 2,4684.48,"Agriculture, Industry, Household",0.368899325364228,10.000010673554666,750.72265546875,107.990625,78.28012220608642
Saudi Arabia,2022,586.4778571,278.3685714,44.12714286,27.60285714,26.625,1267.151429,2.165714286,2,Moderate conservation policies,Water conservation policy level 2,5864.78,"Agriculture, Industry, Household",0.4628317055703688,10.000002436579628,602.8667918543911,98.355,63.97131524443254
Saudi Arabia,2023,604.98,268.15,46.628,34.144,23.651,1506.594,2.485,2,Moderate conservation policies,Water conservation policy level 2,6049.8,"Agriculture, Industry, Household",0.40155476525195244,10.0,666.3527499999999,104.42299999999999,70.28884588775017
Saudi Arabia,2024,555.2485714,252.7157143,39.88,24.56142857,29.47714286,1532.972857,2.875714286,2,Moderate conservation policies,Water conservation policy level 2,5552.49,"Industry, Household",0.3622037851906989,10.000007719065335,726.7381899092045,93.91857143,74.81985341682348
South Africa,2000,564.89625,222.86875,59.77125,28.7325,24.2925,1307.8325,2.93875,2,Moderate conservation policies,Water conservation policy level 2,5648.96,"Agriculture, Industry, Household",0.4319331795164901,9.999995574408574,654.9555390625001,112.79625,70.01673019158703
South Africa,2001,483.8183333,222.9291667,55.9325,24.05083333,24.9725,1399.233333,2.1775,2,Moderate conservation policies,Water conservation policy level 2,4838.18,"Agriculture, Industry, Household",0.34577387622883343,9.999993111050635,485.42826048925,104.95583332999999,53.88456717304852
South Africa,2002,552.5666667,346.8416667,45.35916667,33.62,19.69166667,1536.120833,2.525,2,Moderate conservation policies,Water conservation policy level 2,5525.67,"Agriculture, Industry, Household",0.3597156257693955,10.00000603185136,875.7752084175,98.67083334,88.80047470472775
South Africa,2003,438.2535714,303.6492857,51.80285714,26.57928571,27.45,1831.347143,2.967142857,2,Moderate conservation policies,Water conservation policy level 2,4382.54,"Agriculture, Industry, Household",0.23930666180639026,10.00000977972635,900.9708090979072,105.83214285000001,91.7310328641195
South Africa,2004,646.9521429,326.5971429,54.74285714,23.07857143,22.61785714,1172.892143,2.734285714,2,Moderate conservation policies,Water conservation policy level 2,6469.52,"Agriculture, Industry, Household",0.5515870719751254,9.999997791181286,893.0099020646865,100.43928571,90.54554316775926
South Africa,2005,429.7353846,253.5384615,52.69076923,26.68307692,25.66,1368.123846,2.131538462,2,Moderate conservation policies,Water conservation policy level 2,4297.35,"Agriculture, Industry, Household",0.31410561686825533,9.99999105030645,540.4269822835562,105.03384615,58.888678280549875
South Africa,2006,448.46625,300.90625,54.63875,24.47625,28.56,1211.6925,2.165,2,Moderate conservation policies,Water conservation policy level 2,4484.66,"Agriculture, Industry, Household",0.3701155614976572,9.9999944254445,651.46203125,107.67500000000001,69.227957520599
South Africa,2007,502.8681818,216.2763636,56.73272727,26.29181818,23.29,1805.447273,2.516363636,2,Moderate conservation policies,Water conservation policy level 2,5028.68,"Agriculture, Industry, Household",0.27852831224720015,9.999996384738456,544.229976689354,106.31454545,59.34756954623519
South Africa,2008,620.5025,270.22875,49.76625,27.30625,26.83375,1197.59625,2.8375,2,Moderate conservation policies,Water conservation policy level 2,6205.03,"Agriculture, Industry, Household",0.5181232823666574,10.00000805798526,766.774078125,103.90624999999999,79.3816192501317
South Africa,2009,420.5491667,255.0675,43.34833333,37.56166667,22.66166667,1195.989167,2.870833333,2,Moderate conservation policies,Water conservation policy level 2,4205.49,"Agriculture, Industry, Household",0.3516329230263003,9.999996036135292,732.2562811649775,103.57166667,76.19817116338594
South Africa,2010,488.0433333,242.8533333,51.50888889,31.59666667,26.26444444,1576.416667,2.123333333,2,Moderate conservation policies,Water conservation policy level 2,4880.43,"Agriculture, Industry, Household",0.30959031550254473,9.999993170688397,515.6585776260489,109.37,57.030777947500454
South Africa,2011,372.46125,274.66375,41.35125,29.61,29.3425,1562.10625,1.3,1,Moderate conservation policies,Water conservation policy level 1,3724.61,"Agriculture, Industry, Household",0.23843528569199438,9.999993287892364,357.062875,100.30375000000001,41.69139455661998
South Africa,2012,427.9308333,246.64,54.65916667,30.53416667,23.32916667,1819.49,2.869166667,2,Moderate conservation policies,Water conservation policy level 2,4279.31,"Agriculture, Industry, Household",0.23519273714062733,10.000003895489343,707.65126674888,108.52250000999999,74.40078815168575
South Africa,2013,661.917,259.638,60.728,31.781,23.328,1845.411,2.256,2,Moderate conservation policies,Water conservation policy level 2,6619.17,"Agriculture, Industry, Household",0.35868269995139296,10.0,585.7433279999999,115.837,63.99445551817739
South Africa,2014,514.5023077,269.4923077,49.32384615,34.04076923,28.53846154,1781.412308,2.616153846,2,Moderate conservation policies,Water conservation policy level 2,5145.02,"Agriculture, Industry, Household",0.288817083720295,9.999994019463172,705.0333372567704,111.90307692,74.47506151466717
South Africa,2015,524.78,268.3257143,56.29,33.03428571,17.94714286,1429.378571,3.175714286,2,Moderate conservation policies,Water conservation policy level 2,5247.8,"Agriculture, Industry, Household",0.3671385668198883,10.0,852.1258042036645,107.27142857,87.43312466731676
South Africa,2016,557.4922222,276.4855556,51.85111111,28.98,27.72111111,1439.022222,2.603333333,2,Moderate conservation policies,Water conservation policy level 2,5574.92,"Agriculture, Industry, Household",0.38741043305445216,9.99999601429417,719.7840629865049,108.55222221999999,75.52036333104651
South Africa,2017,565.166,271.1633333,45.33133333,27.15266667,24.33666667,1106.37,2.795333333,2,Moderate conservation policies,Water conservation policy level 2,5651.66,"Agriculture, Industry, Household",0.5108291078029955,9.999999999999998,757.9919042608788,96.82066667,77.93849091260745
South Africa,2018,545.2209091,302.4,42.97272727,26.96272727,20.84,1396.296364,2.872727273,2,Moderate conservation policies,Water conservation policy level 2,5452.21,"Agriculture, Industry, Household",0.39047649421509195,10.000001667214123,868.7127273552,90.77545454,87.44350114567045
South Africa,2019,413.9891667,277.0641667,47.6025,24.87416667,25.8675,1802.118333,2.76,2,Moderate conservation policies,Water conservation policy level 2,4139.89,"Agriculture, Industry, Household",0.22972363086214717,9.999995973324586,764.6971000919999,98.34416666999999,78.66102792138994
South Africa,2020,467.1546154,296.5569231,39.69,30.16769231,28.40153846,1696.116154,2.214615385,2,Moderate conservation policies,Water conservation policy level 2,4671.55,"Industry, Household",0.2754260752120636,10.000008232820297,656.7595244255219,98.25923077,68.8448740439325
South Africa,2021,406.2183333,281.5475,46.12083333,27.27,26.88833333,1598.958333,2.69,2,Moderate conservation policies,Water conservation policy level 2,4062.18,"Agriculture, Industry, Household",0.2540518567096395,9.999991795052741,757.362775,100.27916666,78.17242135611855
South Africa,2022,442.7411111,268.5388889,46.31222222,20.35555556,25.66555556,1790.444444,2.933333333,2,Moderate conservation policies,Water conservation policy level 2,4427.41,"Agriculture, Industry, Household",0.2472800050198039,9.99999749063285,787.7140740171538,92.33333334,80.20862623955139
South Africa,2023,538.969,326.672,50.207,34.791,19.434,1243.572,2.006,2,Moderate conservation policies,Water conservation policy level 2,5389.69,"Agriculture, Industry, Household",0.4334039364025566,9.999999999999998,655.304032,104.43199999999999,69.28813053967298
South Africa,2024,509.7363636,274.9863636,58.00909091,27.64636364,23.33454545,1101.151818,2.624545455,2,Moderate conservation policies,Water conservation policy level 2,5097.36,"Agriculture, Industry, Household",0.4629119756854454,9.999992866900893,721.7142107733574,108.99000000000001,75.74251482071888
South Korea,2000,447.87625,271.56625,50.31125,28.5325,21.63375,1867.5875,2.53875,2,Moderate conservation policies,Water conservation policy level 2,4478.76,"Agriculture, Industry, Household",0.2398154035620821,9.999994418100982,689.4388171875,100.47749999999999,72.01423041520219
South Korea,2001,377.975,285.6383333,57.63833333,29.36,32.66,1303.765,3.048333333,2,Moderate conservation policies,Water conservation policy level 2,3779.75,"Agriculture, Industry, Household",0.2899103749525413,10.0,870.7208525809539,119.65833333,90.24264511690059
South Korea,2002,489.724375,254.403125,51.04375,22.389375,25.184375,1301.13125,1.9525,1,Moderate conservation policies,Water conservation policy level 1,4897.24,"Agriculture, Industry, Household",0.376383531638334,9.999992342631504,496.7221015625,98.6175,54.24694549845361
South Korea,2003,615.355,266.09,47.99875,26.0825,18.51,1228.69375,2.7175,2,Moderate conservation policies,Water conservation policy level 2,6153.55,"Agriculture, Industry, Household",0.5008204851697179,10.0,723.0995749999998,92.59125,74.38105868046996
South Korea,2004,515.9523077,313.8392308,48.87923077,25.21153846,25.64615385,1530.723077,3.377692308,2,Moderate conservation policies,Water conservation policy level 2,5159.52,"Agriculture, Industry, Household",0.3370644340916277,9.999994036270497,1060.0523558217967,99.73692308000001,105.64790667194785
South Korea,2005,508.275,230.87875,41.505,30.0675,24.47875,1712.5775,3.17625,2,Moderate conservation policies,Water conservation policy level 2,5082.75,"Agriculture, Industry, Household",0.29678948835892094,10.0,733.3286296875,96.05125000000001,75.60696992507809
South Korea,2006,445.814,276.184,51.576,23.241,27.735,1364.556,2.39,2,Moderate conservation policies,Water conservation policy level 2,4458.14,"Agriculture, Industry, Household",0.3267099334875227,10.0,660.0797600000001,102.552,69.54167908486251
South Korea,2007,494.9927273,271.0418182,53.44818182,27.14909091,25.5,1545.437273,2.439090909,2,Moderate conservation policies,Water conservation policy level 2,4949.93,"Agriculture, Industry, Household",0.32029299147102946,10.000005509171851,661.0956347304508,106.09727273,69.95571045944463
South Korea,2008,509.604,276.073,55.399,28.229,23.547,1334.906,2.643,2,Moderate conservation policies,Water conservation policy level 2,5096.04,"Agriculture, Industry, Household",0.38175272266361826,10.0,729.6609389999999,107.175,76.29251742933303
South Korea,2009,437.711,281.476,53.947,31.331,26.484,1042.238,1.718,1,Moderate conservation policies,Water conservation policy level 1,4377.11,"Agriculture, Industry, Household",0.4199722136402626,9.999999999999998,483.575768,111.762,54.25070365578549
South Korea,2010,605.089,231.141,51.018,25.201,21.259,1282.538,2.503,2,Moderate conservation policies,Water conservation policy level 2,6050.89,"Agriculture, Industry, Household",0.47179030952689127,10.0,578.545923,97.478,61.68142848268426
South Korea,2011,397.736,299.139,44.632,22.05,20.249,1682.943,2.658,2,Moderate conservation policies,Water conservation policy level 2,3977.36,"Agriculture, Industry, Household",0.2363336132002094,10.0,795.111462,86.931,80.38898141938184
South Korea,2012,563.1541667,276.3675,46.965,27.2075,28.70333333,1405.616667,2.353333333,2,Moderate conservation policies,Water conservation policy level 2,5631.54,"Agriculture, Industry, Household",0.4006456240320036,9.999997039886946,650.3848499078775,102.87583333,68.69650292830224
South Korea,2013,477.4833333,279.4833333,49.165,27.12666667,25.85333333,1768.771667,2.446666667,2,Moderate conservation policies,Water conservation policy level 2,4774.83,"Agriculture, Industry, Household",0.2699519345591146,9.999993019651644,683.8025555671612,102.145,71.65618251698511
South Korea,2014,502.602,278.1866667,43.182,22.04933333,26.644,1642.040667,2.618666667,2,Moderate conservation policies,Water conservation policy level 2,5026.02,"Agriculture, Industry, Household",0.3060837713101535,10.000000000000002,728.4781512911288,91.87533332999999,74.78723349022171
South Korea,2015,283.8375,313.855,51.96,23.1075,25.3075,1203.24,2.995,2,Moderate conservation policies,Water conservation policy level 2,2838.38,"Agriculture, Industry, Household",0.23589433529470427,10.000017615713217,939.9957250000001,100.375,94.7822681525492
South Korea,2016,469.8236364,262.6663636,59.67090909,25.90545455,28.73272727,1444.103636,1.889090909,1,Moderate conservation policies,Water conservation policy level 1,4698.24,"Agriculture, Industry, Household",0.3253392794587493,10.000007739074237,496.2006395768486,114.30909091000001,55.62133084624534
South Korea,2017,485.455,360.4583333,54.31,18.845,19.0,2071.396667,2.231666667,2,Moderate conservation policies,Water conservation policy level 2,4854.55,"Agriculture, Industry, Household",0.23436119587036103,10.0,804.4228472679861,92.155,81.7102007694415
South Korea,2018,446.3971429,268.315,47.94642857,24.365,23.69357143,1402.076429,2.462857143,2,Moderate conservation policies,Water conservation policy level 2,4463.97,"Agriculture, Industry, Household",0.3183828881699287,9.999996798814637,660.821514324045,96.005,69.0131925578397
South Korea,2019,600.34375,275.17125,46.56375,17.73125,21.60125,1257.9625,3.30125,2,Moderate conservation policies,Water conservation policy level 2,6003.44,"Agriculture, Industry, Household",0.4772350129673976,10.00000416428088,908.4090890625,85.89625000000001,90.61656333842231
South Korea,2020,625.29875,298.00125,42.5325,22.57125,26.3875,1509.50625,2.20625,2,Moderate conservation policies,Water conservation policy level 2,6252.99,"Agriculture, Industry, Household",0.4142405836345494,10.000003998088912,657.4652578125,91.49125,68.3064068455497
South Korea,2021,444.8046667,218.1326667,53.15466667,25.09266667,21.27266667,1574.864,3.334,2,Moderate conservation policies,Water conservation policy level 2,4448.05,"Agriculture, Industry, Household",0.282440049870973,10.000007493176781,727.2543107778,99.52000000999999,75.36874418966791
South Korea,2022,583.542,273.862,51.014,18.78,26.412,1080.514,2.768,2,Moderate conservation policies,Water conservation policy level 2,5835.42,"Agriculture, Industry, Household",0.5400596382832615,10.0,758.050016,96.20600000000002,77.89055233075304
South Korea,2023,295.234,284.19,54.844,18.288,26.738,1389.482,2.456,2,Moderate conservation policies,Water conservation policy level 2,2952.34,"Agriculture, Industry, Household",0.21247774350441387,10.000000000000002,697.97064,99.87,72.73210161304584
South Korea,2024,560.786875,286.490625,53.23125,29.17625,27.636875,1174.268125,1.951875,1,Moderate conservation policies,Water conservation policy level 1,5607.87,"Agriculture, Industry, Household",0.4775628862445704,10.000002229010798,559.193888671875,110.044375,60.9741536950975
Spain,2000,529.145,279.5625,56.79666667,24.39083333,20.54916667,1787.784167,3.799166667,2,Moderate conservation policies,Water conservation policy level 2,5291.45,"Agriculture, Industry, Household",0.29597812183779115,10.0,1062.1045313431875,101.73666667,106.01247055772957
Spain,2001,364.055,283.69,43.61,28.25,33.595,2280.9,2.145,2,Moderate conservation policies,Water conservation policy level 2,3640.55,"Agriculture, Industry, Household",0.15961024157130957,10.0,608.51505,105.455,65.10269638559738
Spain,2002,456.5171429,261.0685714,49.28428571,26.34571429,29.23571429,2238.761429,1.991428571,1,Moderate conservation policies,Water conservation policy level 1,4565.17,"Agriculture, Industry, Household",0.20391504739471727,9.999996869778009,519.8994120761134,104.86571429,56.90629268571245
Spain,2003,563.675,304.28625,48.2075,25.1475,28.15375,1316.04875,3.16625,2,Moderate conservation policies,Water conservation policy level 2,5636.75,"Agriculture, Industry, Household",0.4283086017900173,10.0,963.4463390624999,101.50875,97.03485433311727
Spain,2004,636.2816667,282.6116667,41.66833333,25.62666667,27.36166667,1342.11,2.21,2,Moderate conservation policies,Water conservation policy level 2,6362.82,"Agriculture, Industry, Household",0.4740905489862977,10.000005238246164,624.571783407,94.65666667,65.60929063167012
Spain,2005,425.267,309.966,53.8,27.783,24.804,1442.327,1.945,1,Moderate conservation policies,Water conservation policy level 1,4252.67,"Agriculture, Industry, Household",0.2948478396369201,10.0,602.88387,106.387,64.59688343996699
Spain,2006,585.9822222,178.1466667,48.90777778,23.86888889,22.94444444,1753.675556,3.061111111,2,Moderate conservation policies,Water conservation policy level 2,5859.82,"Agriculture, Industry, Household",0.3341451730881057,9.999996208076087,545.3267408229838,95.72111111,58.48929262663812
Spain,2007,446.908125,233.550625,47.08125,27.878125,26.625,1427.354375,2.585,2,Moderate conservation policies,Water conservation policy level 2,4469.08,"Agriculture, Industry, Household",0.3131024312024826,9.999997203004533,603.728365625,101.584375,64.32963845326452
Spain,2008,621.0841667,272.0383333,58.8,21.7775,29.81333333,1418.294167,2.769166667,2,Moderate conservation policies,Water conservation policy level 2,6210.84,"Agriculture, Industry, Household",0.43790927238580396,9.999997315983745,753.319484720596,110.39083332999999,78.74076715131643
Spain,2009,448.882,271.046,47.598,31.636,23.797,2202.622,3.278,2,Moderate conservation policies,Water conservation policy level 2,4488.82,"Agriculture, Industry, Household",0.20379438687164664,10.0,888.488788,103.03099999999999,90.3385074897156
Spain,2010,298.6333333,266.3722222,45.82555556,18.01,25.22444444,1427.834444,2.175555556,2,Moderate conservation policies,Water conservation policy level 2,2986.33,"Agriculture, Industry, Household",0.20915123217184414,9.999988839156154,579.5075679712766,89.06,60.97976361718799
Spain,2011,436.98,270.69,56.84909091,25.43909091,24.02636364,1765.976364,2.990909091,2,Moderate conservation policies,Water conservation policy level 2,4369.8,"Agriculture, Industry, Household",0.24744385536974264,10.0,809.6091818427899,106.31454546,83.4701064689236
Spain,2012,434.72,284.7633333,47.39444444,26.12333333,23.73555556,1320.36,3.351111111,2,Moderate conservation policies,Water conservation policy level 2,4347.2,"Agriculture, Industry, Household",0.3292435396407041,9.999999999999998,954.2735702270262,97.25333333,95.8051042815152
Spain,2013,456.134,275.082,54.408,38.93,25.206,1576.642,2.416,2,Moderate conservation policies,Water conservation policy level 2,4561.34,"Agriculture, Industry, Household",0.28930727457469735,10.0,664.598112,118.544,71.40285629768861
Spain,2014,387.3223077,299.06,47.85846154,29.88769231,27.81461538,1360.435385,3.163846154,2,Moderate conservation policies,Water conservation policy level 2,3873.22,"Agriculture, Industry, Household",0.28470467026260127,9.9999920557119,946.1798308152399,105.56076923,95.82055144923355
Spain,2015,395.4144444,311.2866667,53.37777778,34.61222222,25.69666667,1353.253333,2.32,2,Moderate conservation policies,Water conservation policy level 2,3954.14,"Agriculture, Industry, Household",0.29219543359513744,9.999988761159177,722.185066744,113.68666667000001,76.1967986555715
Spain,2016,408.96,329.2477778,58.02333333,36.02,20.82222222,1788.255556,2.21,2,Moderate conservation policies,Water conservation policy level 2,4089.6,"Agriculture, Industry, Household",0.22869214560964013,10.0,727.637588938,114.86555555,76.79380333032815
Spain,2017,441.78125,311.8475,47.8925,23.11125,25.135,1330.23125,2.79875,2,Moderate conservation policies,Water conservation policy level 2,4417.81,"Agriculture, Industry, Household",0.33210860893547645,9.999994341090755,872.7831906250001,96.13875,88.2958680811127
Spain,2018,554.5890909,249.5854545,44.53727273,30.84818182,24.40727273,1757.610909,2.732727273,2,Moderate conservation policies,Water conservation policy level 2,5545.89,"Agriculture, Industry, Household",0.3155357582615004,9.999998360948648,682.0489784562506,99.79272728,71.2870325761472
Spain,2019,567.2763636,256.2218182,47.78727273,26.05181818,27.46,1469.868182,2.956363636,2,Moderate conservation policies,Water conservation policy level 2,5672.76,"Agriculture, Industry, Household",0.38593689593860464,9.999993590425703,757.4848660762829,101.29909090999999,78.2882177887609
Spain,2020,475.7216667,238.9544444,47.09777778,27.45166667,21.72777778,1705.807778,2.676666667,2,Moderate conservation policies,Water conservation policy level 2,4757.22,"Agriculture, Industry, Household",0.2788835136264691,10.0000070061976,639.6013962569848,96.27722223,67.10518471349339
Spain,2021,469.4184615,279.9030769,42.83538462,29.27153846,21.32153846,1415.024615,2.681538462,2,Moderate conservation policies,Water conservation policy level 2,4694.18,"Agriculture, Industry, Household",0.3317387249125698,9.999990168686624,750.5708663394936,93.42846154,76.93925663803174
Spain,2022,433.9583333,186.265,56.17,31.57333333,21.72333333,2106.236667,2.091666667,2,Moderate conservation policies,Water conservation policy level 2,4339.58,"Agriculture, Industry, Household",0.20603493429734313,9.999992319539126,389.604291728755,109.46666666,45.57066757516197
Spain,2023,410.89,292.092,51.87,23.788,21.102,1839.922,2.43,2,Moderate conservation policies,Water conservation policy level 2,4108.9,"Agriculture, Industry, Household",0.2233192494029638,10.0,709.78356,96.76,73.52426174994572
Spain,2024,546.9825,278.7425,51.05583333,30.80333333,25.2,1833.629167,2.22,2,Moderate conservation policies,Water conservation policy level 2,5469.82,"Agriculture, Industry, Household",0.29830595512118613,9.999990858939729,618.80835,107.05916666,66.19694797503749
Turkey,2000,621.2653846,273.5707692,54.79307692,31.21692308,24.73307692,1604.933846,2.746153846,2,Moderate conservation policies,Water conservation policy level 2,6212.65,"Agriculture, Industry, Household",0.3870971916682976,9.999993809408837,751.2674199917583,110.74307692,78.58164368820506
Turkey,2001,372.417,280.582,53.551,27.592,24.749,1160.829,2.492,2,Moderate conservation policies,Water conservation policy level 2,3724.17,"Agriculture, Industry, Household",0.32081986235698795,10.000000000000002,699.210344,105.892,73.4021058056688
Turkey,2002,364.6341667,309.015,48.64666667,25.89583333,27.43333333,1767.645,2.891666667,2,Moderate conservation policies,Water conservation policy level 2,3646.34,"Agriculture, Industry, Household",0.20628246435228792,9.99999542829457,893.568375103005,101.97583333,90.7046277792906
Turkey,2003,326.1133333,205.1316667,53.73833333,35.61833333,23.81666667,1366.376667,1.875,1,Moderate conservation policies,Water conservation policy level 1,3261.13,"Agriculture, Industry, Household",0.23867015675553835,9.999989779626713,384.6218750625,113.17333333,45.36675838313282
Turkey,2004,580.2007143,318.9828571,43.93,28.56,23.22357143,1647.287143,3.05,2,Moderate conservation policies,Water conservation policy level 2,5802.01,"Agriculture, Industry, Household",0.3522158943360368,10.00000492415802,972.8977141549999,95.71357143,97.3602747329053
Turkey,2005,250.2157143,218.2342857,44.67428571,31.26571429,23.63428571,1805.707143,1.734285714,1,Moderate conservation policies,Water conservation policy level 1,2502.16,"Agriculture, Industry, Household",0.13856937724923205,10.000011418147768,378.48060399450446,99.57428571,43.562996515729296
Turkey,2006,238.5777778,356.6333333,59.27777778,24.08,21.27777778,1528.036667,3.268888889,2,Moderate conservation policies,Water conservation policy level 2,2385.78,"Agriculture, Industry, Household",0.15613354244201524,10.00000931352459,1165.7947406714036,104.63555556,115.68957748146553
Turkey,2007,507.527619,243.7685714,48.23047619,25.44190476,25.83190476,1585.517619,2.689047619,2,Moderate conservation policies,Water conservation policy level 2,5075.28,"Agriculture, Industry, Household",0.3201021628003744,10.00000750698062,655.5052965102016,99.50428570999999,68.84810614014576
Turkey,2008,561.0422222,246.1055556,64.07666667,27.33222222,28.31777778,1486.897778,3.05,2,Moderate conservation policies,Water conservation policy level 2,5610.42,"Agriculture, Industry, Household",0.37732400337207306,9.999996039513762,750.62194458,119.72666666999999,79.33874995212722
Turkey,2009,588.5592308,271.4430769,53.63461538,25.03307692,26.45692308,1445.251538,2.091538462,2,Moderate conservation policies,Water conservation policy level 2,5885.59,"Agriculture, Industry, Household",0.4072365365647513,9.999996078559507,567.7336355799737,105.12461538,61.38779347501068
Turkey,2010,559.4483333,294.835,49.48666667,26.29833333,17.395,1073.235,2.63,2,Moderate conservation policies,Water conservation policy level 2,5594.48,"Agriculture, Industry, Household",0.5212729116176793,9.999994042345286,775.4160499999999,93.17999999999999,79.19252679212255
Turkey,2011,656.747,308.302,51.858,32.782,25.348,1727.334,2.3,2,Moderate conservation policies,Water conservation policy level 2,6567.47,"Agriculture, Industry, Household",0.3802084599735777,10.000000000000002,709.0946,109.98799999999999,74.67843713272485
Turkey,2012,528.5618182,344.8727273,58.39636364,29.32636364,27.00636364,1696.953636,2.898181818,2,Moderate conservation policies,Water conservation policy level 2,5285.62,"Agriculture, Industry, Household",0.31147687655504097,10.000003439521997,999.5038677849323,114.72909092,101.50400785965631
Turkey,2013,486.4728571,309.3385714,50.36285714,33.51428571,20.88857143,1671.73,2.2,2,Moderate conservation policies,Water conservation policy level 2,4864.73,"Agriculture, Industry, Household",0.2909996573011192,10.000002937471184,680.54485708,104.76571428000001,71.60012369945464
Turkey,2014,333.6066667,290.3255556,47.01111111,33.99222222,20.02222222,1442.087778,2.124444444,2,Moderate conservation policies,Water conservation policy level 2,3336.07,"Agriculture, Industry, Household",0.23133589493607093,10.000009990807538,616.780513545633,101.02555555,65.45788645576579
Turkey,2015,519.4166667,283.24,45.15166667,27.74333333,28.62666667,2226.573333,2.785,2,Moderate conservation policies,Water conservation policy level 2,5194.17,"Agriculture, Industry, Household",0.2332807363681832,10.000006416813735,788.8234000000001,101.52166667,81.14343879309416
Turkey,2016,546.485,245.265,55.77357143,31.12214286,22.05285714,1809.780714,3.039285714,2,Moderate conservation policies,Water conservation policy level 2,5464.85,"Agriculture, Industry, Household",0.30196199781141,10.0,745.4304106442099,108.94857143,77.88008582472922
